Media_Type,Amount,Loan_Types,Mercnt_Size,Failed_Trans,Freq_Trans,No_Trans,Last_mth_Tr,AM0PM1,Country
PA,2601,Personal,722,0,2,2,1,1,Other
PA,1395,Personal,0,0,17,6,1,0,Other
FT,8548,Home_Loan,0,0,39,5,1,1,AU
PA,1240,Business,0,0,29,3,1,0,Other
PA,4799,Personal,0,0,34,1,2,1,AU
FT,42,Personal,0,0,40,3,1,0,AU
FT,8251,Personal,0,0,1,3,1,0,Other
PA,10264,Business,0,0,20,4,2,1,Other
FT,218,Credit,0,0,2,3,2,1,Other
PA,2058,Home_Loan,0,0,2,6,1,1,AU
OTT,3674,Business,0,0,4,1,1,0,AU
PA,387,Personal,0,0,15,5,1,0,Other
PA,4727,Personal,0,0,37,1,1,0,Other
FT,3041,Personal,0,0,9,4,1,0,AU
BPAY,707,Personal,0,0,15,2,1,0,AU
PA,1102,Personal,0,0,6,5,1,1,Other
PA,4179,Personal,0,0,10,3,1,1,AU
PA,106,Personal,0,0,44,2,2,0,AU
FT,10329,Personal,0,0,49,2,5,1,Other
PA,91,Personal,0,0,50,2,2,1,AU
PA,4417,Personal,0,0,2,1,1,0,ZA
FT,131,Credit,0,0,35,1,1,0,Other
OTT,1121,Personal,0,0,3,4,2,0,AU
PA,5310,Personal,0,0,36,12,1,0,Other
PA,1268,Personal,0,0,11,2,1,1,UK
PA,643,Business,0,0,49,3,2,1,AU
PA,10926,Personal,0,0,4,12,1,0,Other
PA,3648,Personal,0,0,6,2,2,1,Other
PA,218,Personal,0,0,11,2,1,1,Other
FT,290,Home_Loan,0,0,6,4,2,0,Other
PA,6008,Personal,0,0,6,2,1,0,AU
PA,9805,Personal,9805,0,11,2,1,1,AU
PA,8854,Personal,180,0,42,3,1,1,Other
OTT,3434,Personal,0,0,5,2,1,1,AU
PA,2695,Personal,0,0,8,2,1,1,Other
FT,57,Personal,0,0,28,3,1,0,Other
PA,1747,Personal,0,0,3,15,2,1,AU
PA,2463,Personal,0,0,23,2,2,0,Other
PA,36,Personal,36,0,3,2,1,0,AU
PA,426,Personal,0,0,12,5,1,1,AU
PA,5107,Home_Loan,0,0,2,1,1,0,Other
PA,396,Personal,0,0,2,3,1,0,AU
PA,3975,Business,0,0,2,1,2,1,Other
FT,6076,Credit,0,0,8,10,2,1,AU
PA,6219,Personal,0,0,4,4,1,1,ZA
BPAY,1248,Personal,0,0,44,3,3,0,AU
FT,3902,Personal,0,0,9,4,1,1,Other
PA,2884,Personal,0,0,5,2,1,1,AU
PA,1576,Business,0,0,3,2,1,1,Other
PA,6302,Personal,0,0,3,8,4,1,AU
PA,2313,Business,0,0,8,1,1,0,AU
FT,207,Personal,0,0,35,9,1,1,Other
FT,3536,Personal,0,0,5,6,1,0,AU
PA,704,Personal,0,0,2,10,1,0,AU
PA,5022,Personal,2423,0,47,3,5,1,Other
PA,3389,Personal,0,0,39,2,5,1,Other
PA,724,Personal,0,0,9,6,2,1,Other
PA,215,Personal,0,0,2,4,1,1,Other
PA,990,Personal,0,0,5,2,1,0,NL
PA,148,Business,0,0,7,3,1,0,AU
PA,72,Home_Loan,0,0,21,4,1,1,AU
PA,7732,Personal,0,0,45,5,1,0,Other
FT,724,Personal,0,0,8,3,1,0,Other
PA,2575,Personal,2575,0,5,5,2,0,Other
FT,7359,Personal,0,0,18,1,1,0,Other
FT,493,Personal,0,0,49,2,1,1,Other
FT,1765,Credit,0,0,42,3,1,0,AU
PA,549,Personal,0,0,24,1,1,0,Other
PA,3016,Personal,0,0,5,2,1,1,Other
PA,3205,Home_Loan,0,0,2,13,1,1,AU
PA,2074,Personal,0,0,20,1,3,0,Other
PA,429,Home_Loan,0,0,44,1,1,0,Other
PA,5186,Personal,3784,0,4,2,1,0,AU
PA,6324,Personal,1221,0,6,5,1,1,Other
PA,1906,Personal,0,0,50,1,1,1,AU
PA,9728,Personal,0,0,3,1,1,1,AU
PA,5443,Personal,0,0,40,1,1,0,AU
BPAY,116,Personal,0,0,6,2,2,1,AU
FT,391,Personal,0,0,4,13,2,1,Other
PA,1631,Personal,0,0,5,2,1,1,Other
PA,10788,Home_Loan,0,0,22,7,2,1,AU
PA,5313,Business,0,0,41,4,4,0,AU
OTT,9364,Personal,0,0,7,2,2,0,Other
PA,2354,Personal,0,0,4,2,1,0,Other
PA,133,Personal,0,0,7,5,2,0,Other
PA,8820,Personal,0,0,3,3,2,1,AU
OTT,3329,Personal,0,0,2,4,1,1,AU
PA,1518,Personal,1518,0,6,3,5,1,Other
PA,580,Personal,580,0,5,1,1,0,Other
PA,2260,Home_Loan,0,0,30,4,1,1,Other
PA,334,Home_Loan,0,0,4,4,2,1,Other
FT,638,Home_Loan,0,0,7,11,2,1,Other
PA,5839,Personal,5839,0,19,3,1,0,Other
PA,1497,Personal,0,0,3,3,2,0,AU
PA,1927,Home_Loan,0,0,24,5,1,1,Other
PA,3001,Home_Loan,0,0,5,5,1,0,ZA
OTT,2406,Personal,0,0,2,3,1,0,AU
OTT,335,Personal,0,0,45,2,1,0,AU
PA,178,Personal,0,0,35,2,1,0,AU
PA,3535,Personal,0,0,7,3,1,0,AU
PA,1028,Personal,0,0,5,3,1,0,Other
OTT,838,Business,0,0,49,1,1,1,AU
PA,2882,Personal,0,0,20,2,1,0,Other
OTT,3649,Personal,506,0,8,1,2,1,Other
FT,1405,Credit,0,0,6,3,2,0,Other
PA,6040,Personal,0,0,1,6,1,1,Other
PA,8739,Personal,0,0,1,8,1,0,Other
PA,2640,Personal,0,0,1,4,1,1,Other
PA,3727,Home_Loan,0,0,5,2,1,0,Other
PA,4303,Home_Loan,0,0,4,1,1,1,Other
PA,1101,Personal,0,0,1,6,1,1,Other
FT,4789,Personal,0,0,8,4,2,0,UK
FT,969,Personal,0,0,5,5,1,1,Other
FT,4123,Personal,0,0,37,4,1,1,Other
FT,2074,Personal,0,0,4,2,1,1,AU
FT,1016,Credit,0,0,3,3,2,0,Other
PA,1923,Personal,0,0,46,3,1,1,AU
FT,2088,Personal,0,0,1,11,3,0,Other
FT,1682,Personal,0,0,41,2,5,1,Other
PA,6809,Personal,0,0,3,1,1,1,Other
PA,1089,Personal,0,0,50,1,1,0,Other
PA,667,Personal,0,0,5,6,1,1,Other
PA,330,Personal,0,0,17,1,1,0,ZA
BPAY,1347,Personal,0,0,41,1,1,0,Other
PA,2925,Business,0,0,2,1,1,0,Other
FT,4126,Personal,0,0,8,11,1,1,Other
PA,5450,Personal,5450,0,2,2,2,1,Other
BPAY,10456,Personal,0,0,24,2,2,0,AU
PA,2696,Personal,0,0,10,2,1,0,Other
PA,10803,Personal,0,0,10,1,1,1,AU
PA,257,Personal,0,0,2,2,1,1,AU
PA,8248,Home_Loan,8248,0,3,5,1,1,Other
FT,1929,Personal,0,0,2,6,1,1,Other
OTT,9987,Personal,0,0,44,5,2,1,Other
PA,769,Personal,0,0,20,13,1,0,AU
FT,1305,Personal,0,0,8,1,1,0,Other
PA,507,Personal,0,0,21,2,1,0,Other
PA,176,Personal,0,0,16,4,2,0,Other
PA,10956,Home_Loan,0,0,9,3,1,0,AU
PA,408,Personal,0,0,3,3,1,0,Other
PA,716,Personal,0,0,6,3,2,0,Other
FT,675,Personal,0,0,6,6,2,1,Other
PA,253,Personal,0,0,4,2,1,0,Other
PA,3541,Personal,0,0,4,7,1,1,AU
PA,1961,Business,0,0,2,2,1,1,AU
PA,3406,Personal,0,0,30,1,2,1,AU
PA,5809,Personal,887,0,41,2,2,0,Other
FT,9101,Personal,0,0,1,1,2,0,AU
PA,5889,Personal,0,0,21,2,2,0,Other
PA,9122,Personal,0,0,50,2,2,1,Other
BPAY,4122,Personal,0,0,13,12,2,1,Other
PA,2542,Personal,0,0,5,3,3,1,Other
FT,5463,Personal,0,0,8,15,1,0,Other
PA,4950,Home_Loan,0,0,1,4,1,1,AU
PA,6153,Home_Loan,0,0,48,3,1,0,Other
PA,2080,Personal,0,0,8,1,1,0,AU
PA,164,Personal,0,0,2,2,2,0,Other
PA,168,Personal,0,0,5,3,1,0,Other
PA,9689,Personal,0,0,13,1,2,0,US
FT,7323,Credit,0,0,6,1,1,1,Other
PA,2800,Personal,0,0,2,4,1,0,AU
PA,313,Home_Loan,0,0,5,5,2,1,AU
PA,5827,Personal,5827,0,1,3,1,0,Other
PA,1242,Personal,0,0,5,2,1,1,AU
PA,6662,Personal,6662,0,19,2,1,1,AU
PA,5170,Personal,0,0,5,3,1,1,Other
PA,992,Personal,0,0,26,3,1,1,AU
FT,6742,Credit,0,0,2,1,1,1,AU
FT,7491,Personal,0,0,2,2,1,1,AU
PA,6238,Personal,0,0,5,2,1,0,AU
PA,2109,Personal,0,0,4,2,1,1,Other
PA,3285,Personal,5117,0,2,3,1,1,Other
PA,144,Personal,0,0,24,2,2,1,Other
PA,10242,Personal,0,0,34,1,2,1,AU
BPAY,3388,Personal,0,0,20,1,1,0,AU
PA,1158,Personal,0,0,5,3,2,1,AU
PA,1790,Personal,0,0,1,1,1,1,Other
PA,10039,Business,0,0,6,4,1,0,Other
PA,756,Personal,0,0,1,4,1,0,Other
PA,8706,Personal,0,0,5,1,1,0,Other
OTT,226,Personal,0,0,35,4,1,1,AU
PA,5273,Personal,0,0,15,1,2,0,Other
PA,6804,Personal,0,0,3,4,1,0,Other
PA,4448,Personal,0,0,5,1,2,0,AU
PA,38,Personal,0,0,6,9,2,0,AU
PA,2445,Personal,0,0,34,2,1,1,NL
PA,326,Personal,0,0,6,3,1,1,AU
PA,6723,Personal,0,0,8,2,2,0,AU
PA,2889,Personal,0,0,5,5,1,1,Other
FT,1788,Credit,0,0,2,15,1,1,Other
PA,7989,Personal,0,0,2,13,1,1,Other
PA,366,Business,0,0,34,15,1,1,Other
FT,8640,Personal,0,0,23,6,4,0,AU
PA,1855,Personal,1855,0,5,2,1,0,Other
PA,3846,Business,0,0,50,3,1,1,Other
PA,937,Personal,0,0,7,5,2,0,ZA
FT,1576,Pers_Loan,0,0,2,1,1,0,Other
PA,288,Personal,288,0,7,4,2,1,AU
PA,153,Personal,0,0,28,7,1,0,Other
PA,2123,Personal,0,0,27,3,1,1,AU
PA,7660,Home_Loan,0,0,26,2,2,0,Other
PA,7814,Personal,0,0,23,2,1,0,Other
PA,5285,Home_Loan,0,0,4,2,1,0,AU
PA,654,Personal,654,0,47,9,1,0,AU
PA,87,Personal,0,0,10,2,1,0,Other
PA,3513,Personal,0,0,40,4,1,1,Other
PA,1509,Home_Loan,0,0,3,4,1,0,Other
FT,1570,Personal,0,0,42,2,2,1,Other
OTT,105,Personal,0,0,33,2,1,0,Other
PA,1446,Personal,0,0,6,2,2,1,Other
FT,4381,Personal,0,0,10,2,2,0,Other
FT,469,Business,0,0,22,6,1,0,AU
PA,8073,Personal,0,0,23,10,1,1,Other
PA,7745,Personal,0,0,15,3,1,1,Other
FT,1517,Personal,0,0,41,3,1,0,AU
PA,1687,Personal,0,0,3,3,1,0,AU
PA,334,Personal,0,0,7,3,1,1,Other
FT,1753,Credit,0,0,48,6,1,1,Other
PA,91,Home_Loan,0,0,2,2,1,0,Other
FT,673,Personal,0,0,1,2,1,0,AU
FT,630,Personal,0,0,3,12,1,0,AU
PA,6556,Personal,0,0,5,3,1,1,AU
PA,839,Personal,6411,0,16,3,1,0,AU
PA,2721,Personal,0,0,49,2,1,1,Other
PA,503,Personal,0,0,4,3,1,0,Other
FT,5148,Personal,0,0,8,5,1,1,AU
PA,5944,Personal,0,0,2,13,1,1,Other
PA,174,Personal,0,0,46,2,2,0,Other
PA,539,Personal,0,0,4,2,1,1,Other
PA,3335,Personal,0,0,1,1,1,0,AU
FT,7488,Personal,0,0,4,7,1,0,AU
PA,98,Personal,0,0,2,4,1,0,AU
PA,112,Personal,0,0,8,9,2,0,Other
PA,2975,Home_Loan,0,0,3,5,2,1,AU
PA,319,Personal,319,0,47,2,1,0,Other
FT,1632,Credit,0,0,4,3,2,1,Other
PA,1686,Business,0,0,6,1,1,0,AU
PA,873,Personal,0,0,26,3,3,1,Other
PA,5390,Personal,0,0,4,4,1,0,Other
PA,2769,Personal,7408,0,7,2,3,0,Other
FT,3106,Personal,0,0,5,4,2,0,Other
PA,3896,Personal,0,0,2,2,2,1,AU
PA,6025,Business,0,0,8,4,1,0,AU
FT,451,Home_Loan,0,0,3,3,1,0,Other
FT,2003,Business,0,0,41,5,1,1,Other
PA,282,Personal,0,0,46,1,1,1,AU
PA,1493,Personal,0,0,3,1,1,0,AU
FT,6806,Credit,0,0,30,7,1,0,Other
PA,2553,Personal,0,0,3,1,1,0,Other
PA,3075,Personal,0,0,18,7,2,1,Other
PA,2778,Personal,0,0,5,1,2,1,Other
FT,401,Personal,0,0,42,1,1,1,Other
PA,906,Personal,0,0,3,2,2,0,AU
PA,5765,Home_Loan,0,0,15,4,4,0,Other
FT,8545,Personal,0,0,37,2,2,1,Other
PA,1978,Personal,0,0,14,4,1,1,Other
FT,5157,Personal,0,0,2,3,1,0,AU
PA,10372,Personal,0,0,47,2,1,1,Other
PA,78,Personal,78,0,8,1,1,1,AU
PA,781,Personal,7380,0,4,1,1,1,Other
PA,1417,Home_Loan,0,0,18,4,3,1,Other
PA,6846,Personal,0,0,8,12,1,1,AU
PA,9576,Personal,0,0,40,3,5,0,Other
PA,2490,Personal,0,0,9,6,1,1,Other
PA,252,Personal,0,0,7,3,1,0,NL
PA,4323,Personal,0,0,4,3,1,0,AU
FT,6805,Personal,0,0,3,7,1,0,Other
FT,2025,Credit,0,0,24,4,1,0,Other
PA,2113,Business,0,0,3,3,1,0,Other
PA,1556,Personal,0,0,2,3,1,1,Other
PA,1876,Personal,0,0,2,1,1,0,AU
PA,4369,Personal,0,0,6,4,1,1,Other
PA,4563,Personal,0,0,3,3,1,1,AU
OTT,1891,Personal,0,0,2,13,1,0,Other
FT,967,Credit,0,0,11,3,1,0,Other
PA,7226,Personal,0,0,34,9,2,0,Other
OTT,125,Business,0,0,41,2,1,0,Other
FT,5548,Credit,0,0,5,5,2,0,AU
PA,6199,Personal,0,0,7,2,1,0,AU
PA,1087,Personal,0,0,10,2,1,1,Other
PA,2072,Personal,0,0,39,4,1,0,Other
FT,3054,Credit,0,0,46,3,1,0,Other
PA,954,Personal,0,0,8,4,3,1,Other
PA,3965,Personal,0,0,49,2,1,0,AU
OTT,6117,Personal,0,0,40,1,1,1,Other
PA,901,Personal,0,0,4,2,1,0,Other
PA,2517,Personal,0,0,3,5,2,0,Other
PA,8361,Personal,0,0,4,2,4,0,Other
FT,5045,Credit,0,0,2,6,1,0,Other
PA,2739,Personal,0,0,5,4,2,1,AU
PA,691,Personal,0,0,5,2,1,0,AU
FT,7,Personal,0,0,1,4,1,0,Other
PA,4545,Personal,0,0,2,5,2,0,Other
PA,1077,Personal,0,0,9,8,1,0,Other
PA,5448,Personal,0,0,5,2,1,0,Other
FT,8318,Personal,0,0,8,2,1,0,AU
PA,83,Home_Loan,0,0,19,4,1,0,Other
PA,5539,Personal,0,0,32,3,1,1,Other
PA,9882,Personal,403,0,5,1,1,0,AU
BPAY,960,Home_Loan,0,0,46,13,1,0,ZA
PA,374,Personal,0,0,2,6,1,1,Other
PA,4949,Personal,354,0,3,3,2,1,AU
PA,4034,Personal,0,0,3,4,1,1,AU
PA,8513,Personal,0,0,6,3,1,1,AU
PA,6625,Personal,6625,0,31,3,1,0,Other
PA,2443,Personal,0,0,48,2,1,0,Other
PA,823,Personal,0,0,29,2,1,0,Other
PA,3966,Personal,0,0,7,4,4,0,Other
PA,9414,Personal,0,0,1,2,2,1,Other
BPAY,398,Credit,0,0,6,2,1,0,ZA
PA,1443,Personal,1443,0,2,4,1,1,Other
BPAY,95,Personal,95,591,15,2,5,0,Other
OTT,223,Personal,0,0,8,2,1,1,Other
PA,204,Personal,0,0,4,11,1,0,AU
PA,2167,Personal,86,0,8,2,4,1,AU
PA,1695,Personal,0,0,18,6,1,1,Other
PA,3051,Personal,0,0,3,2,4,1,Other
BPAY,6272,Personal,0,0,4,2,1,0,Other
PA,10886,Personal,0,0,39,5,1,1,AU
PA,9233,Personal,0,0,33,3,1,1,AU
PA,825,Personal,0,0,7,5,1,1,AU
FT,2836,Pers_Loan,0,0,5,3,3,0,Other
FT,43,Personal,0,0,4,3,1,0,AU
PA,254,Personal,0,0,7,2,1,1,AU
FT,2520,Credit,0,0,34,2,4,0,Other
FT,6393,Personal,0,0,8,1,1,1,AU
PA,10839,Personal,0,0,4,4,1,1,Other
PA,9125,Personal,0,0,17,2,1,0,ZA
PA,3860,Home_Loan,0,0,2,1,1,0,AU
PA,10950,Personal,0,0,10,3,1,0,Other
PA,2746,Personal,0,0,2,3,2,1,AU
PA,5602,Personal,5602,0,2,1,1,1,AU
FT,1343,Credit,0,0,28,2,1,1,Other
PA,3877,Home_Loan,0,0,5,2,1,1,ZA
PA,4610,Personal,0,0,30,3,1,0,Other
PA,89,Home_Loan,0,0,5,5,1,1,US
PA,1542,Home_Loan,0,0,9,2,2,0,AU
PA,3142,Home_Loan,6630,0,47,15,1,1,Other
PA,2383,Personal,2383,0,4,3,1,1,Other
FT,7065,Credit,0,0,3,2,1,0,Other
PA,652,Home_Loan,0,0,11,2,2,1,Other
FT,8603,Personal,0,0,3,3,1,0,Other
PA,930,Personal,0,0,39,1,1,0,AU
PA,8713,Personal,0,0,1,1,1,0,Other
PA,4021,Personal,0,0,15,5,2,1,ZA
FT,2690,Credit,0,0,4,4,1,0,AU
PA,479,Personal,0,0,47,5,1,1,AU
PA,985,Personal,779,0,12,3,1,1,AU
PA,8212,Home_Loan,0,0,1,4,1,0,Other
OTT,416,Personal,0,0,1,2,1,1,AU
FT,4163,Personal,0,0,3,2,1,1,AU
OTT,510,Personal,0,0,6,2,1,0,AU
OTT,1257,Personal,0,0,40,2,1,0,Other
PA,1567,Home_Loan,0,0,4,6,3,1,AU
PA,7754,Business,2299,0,6,4,2,0,Other
PA,2379,Personal,0,0,3,2,1,1,AU
FT,3774,Personal,0,0,4,3,1,1,Other
FT,609,Personal,0,0,46,3,3,1,AU
PA,1486,Personal,1486,0,5,2,2,1,Other
FT,7736,Personal,0,0,10,3,1,0,AU
PA,2201,Personal,0,0,6,15,2,0,Other
OTT,10923,Business,0,0,49,1,1,0,ZA
PA,409,Personal,0,0,27,1,1,1,Other
PA,1989,Home_Loan,0,0,10,3,2,1,Other
PA,5621,Personal,0,0,5,2,1,1,ZA
PA,2932,Personal,0,0,31,2,1,0,Other
PA,3465,Personal,0,0,7,3,1,0,Other
FT,818,Credit,0,0,9,2,1,0,Other
PA,499,Personal,0,0,4,2,2,0,AU
FT,838,Personal,0,0,6,2,1,0,Other
OTT,3284,Personal,0,0,5,2,2,0,AU
PA,88,Personal,0,0,4,2,2,0,Other
PA,367,Personal,0,0,3,1,2,0,Other
PA,169,Personal,0,0,5,2,1,1,AU
PA,5765,Personal,0,0,42,12,2,1,CZ
PA,4561,Personal,0,0,28,1,1,0,AU
FT,920,Personal,0,0,25,3,2,1,ZA
BPAY,4540,Personal,0,0,25,1,2,0,Other
PA,2626,Home_Loan,0,0,3,2,1,0,AU
PA,8656,Personal,0,0,4,3,1,1,Other
PA,4545,Home_Loan,2369,0,41,2,1,1,AU
PA,626,Home_Loan,0,0,26,12,2,0,Other
FT,3088,Personal,0,0,5,5,1,0,AU
FT,8274,Personal,0,0,49,3,1,0,Other
PA,4809,Business,0,0,3,2,1,1,CZ
OTT,1840,Personal,0,0,2,3,1,1,Other
PA,9310,Personal,131,0,3,2,2,1,Other
FT,2823,Personal,0,0,8,14,2,0,AU
FT,6239,Personal,0,0,9,6,1,0,AU
OTT,1128,Personal,0,0,5,2,1,0,Other
PA,1257,Personal,1257,0,10,5,1,1,Other
FT,6534,Personal,0,0,44,4,5,1,AU
PA,634,Personal,0,0,1,4,1,0,Other
PA,1441,Personal,0,0,35,3,1,1,Other
PA,3284,Personal,3076,0,5,5,2,1,AU
FT,660,Personal,0,0,48,1,1,0,AU
FT,7857,Personal,0,0,7,3,1,1,AU
FT,8532,Credit,0,0,4,1,1,1,ZA
PA,208,Personal,0,0,2,3,1,1,ZA
PA,1911,Personal,1911,0,2,3,1,1,AU
FT,9009,Personal,0,0,49,2,1,1,Other
FT,288,Personal,0,0,1,12,2,0,AU
PA,6124,Personal,3442,0,3,4,1,0,Other
PA,259,Personal,0,0,10,3,2,0,AU
PA,3160,Personal,0,0,4,5,1,0,AU
FT,5888,Credit,0,0,4,4,2,0,Other
PA,10809,Personal,0,0,24,3,1,0,Other
FT,1526,Pers_Loan,0,0,9,4,1,1,NL
PA,841,Business,841,0,5,10,4,0,Other
PA,3748,Personal,0,0,45,4,1,0,US
PA,3528,Personal,0,0,45,4,1,0,Other
OTT,1147,Personal,0,0,35,1,1,0,AU
PA,5410,Personal,0,0,3,12,1,1,Other
FT,637,Credit,0,0,1,2,2,0,Other
PA,8228,Personal,0,0,8,2,1,1,AU
PA,9926,Personal,9926,0,24,1,1,1,AU
PA,2202,Personal,2202,0,1,15,1,0,AU
PA,2911,Personal,0,0,15,1,1,0,Other
PA,2336,Personal,0,0,5,3,2,0,ZA
PA,2646,Business,1683,0,27,2,1,1,US
PA,3967,Personal,0,0,7,1,4,0,AU
PA,5202,Personal,0,0,7,8,2,1,UK
PA,4145,Personal,0,0,42,5,2,1,Other
OTT,4113,Personal,0,0,4,3,1,1,AU
PA,1983,Personal,0,0,5,11,1,0,AU
PA,5398,Personal,0,0,17,2,1,1,Other
FT,2885,Credit,0,0,1,2,1,1,Other
PA,6863,Personal,0,0,8,2,1,0,AU
PA,4591,Personal,0,0,20,2,2,0,Other
FT,4188,Credit,0,0,9,2,1,1,Other
PA,4592,Personal,0,0,9,3,1,0,Other
FT,2946,Credit,0,0,25,3,1,1,Other
BPAY,2147,Personal,2147,1309,6,2,1,0,Other
PA,1669,Personal,0,0,3,3,2,1,NL
BPAY,8375,Personal,0,0,4,3,1,0,AU
PA,1449,Personal,1449,0,3,2,1,1,Other
PA,8190,Personal,1710,0,3,1,1,0,Other
FT,2300,Personal,0,0,1,3,1,0,AU
PA,1983,Personal,2809,0,2,1,1,0,AU
PA,53,Personal,0,0,10,5,1,0,Other
PA,3091,Personal,0,0,16,2,2,1,Other
PA,4498,Personal,4498,0,4,1,2,0,AU
PA,4905,Home_Loan,0,0,6,7,1,1,AU
PA,1965,Personal,1965,0,3,3,1,1,AU
PA,4760,Personal,0,0,8,3,1,1,Other
PA,1177,Personal,0,0,6,3,1,1,Other
OTT,207,Personal,0,0,1,3,1,0,AU
PA,369,Personal,0,0,1,1,1,1,NL
PA,463,Personal,0,0,44,15,2,1,AU
BPAY,9127,Personal,0,0,1,3,1,0,Other
PA,5068,Personal,1365,0,48,1,1,0,AU
PA,640,Business,0,0,4,5,2,0,AU
PA,4645,Personal,4645,0,16,5,2,0,AU
PA,83,Personal,0,0,27,3,1,0,AU
PA,66,Personal,4906,0,24,3,1,0,ZA
PA,8408,Personal,0,0,4,1,2,1,AU
FT,2251,Credit,0,0,2,2,1,0,AU
FT,8431,Credit,0,0,3,2,1,0,UK
PA,7446,Personal,0,0,6,1,1,1,Other
PA,76,Personal,0,0,36,3,2,0,AU
PA,985,Personal,0,0,6,4,2,0,Other
FT,2166,Personal,0,0,1,4,2,0,ZA
FT,2845,Personal,0,0,4,2,1,0,Other
OTT,3564,Personal,0,0,3,1,2,0,AU
PA,5255,Home_Loan,0,0,49,2,1,1,Other
PA,2626,Personal,0,0,8,5,1,0,Other
FT,7672,Personal,0,0,9,14,1,1,AU
FT,5418,Personal,0,0,1,1,2,1,Other
PA,3368,Personal,0,0,2,3,1,1,Other
PA,6933,Personal,0,0,5,4,3,0,AU
PA,610,Personal,610,0,1,3,2,0,AU
FT,352,Personal,0,0,41,3,1,1,AU
PA,1324,Personal,0,0,2,8,1,0,Other
PA,8409,Personal,0,0,2,1,2,0,Other
PA,7920,Personal,0,0,36,4,2,0,Other
PA,9637,Business,0,0,2,2,1,0,Other
PA,3501,Personal,0,0,3,2,5,0,AU
PA,7964,Home_Loan,0,0,4,4,1,1,Other
PA,171,Personal,0,0,4,3,1,0,Other
PA,8470,Business,0,0,1,6,1,0,Other
PA,1806,Personal,0,0,4,1,1,0,Other
PA,7076,Personal,1426,0,27,1,1,1,Other
PA,837,Personal,0,0,32,3,1,0,AU
PA,4231,Personal,0,0,1,2,1,0,Other
PA,8280,Personal,0,0,1,3,1,0,AU
PA,9409,Personal,9409,0,24,2,1,1,AU
PA,10518,Personal,0,0,5,1,1,0,Other
FT,2558,Personal,0,0,1,2,1,0,Other
FT,871,Personal,0,0,11,2,2,0,Other
FT,2546,Personal,0,0,5,2,1,0,Other
PA,728,Personal,0,0,1,5,2,0,Other
PA,3366,Business,0,0,2,3,1,1,AU
FT,2218,Credit,0,0,4,2,5,0,Other
FT,571,Personal,0,0,43,2,1,1,Other
PA,378,Personal,0,0,1,2,1,1,AU
PA,2925,Personal,1139,0,14,2,1,0,Other
PA,6081,Personal,0,0,5,1,1,0,AU
PA,3242,Personal,0,0,6,2,2,0,Other
PA,5545,Personal,0,0,4,2,1,1,AU
PA,5730,Business,0,0,5,4,1,0,Other
OTT,422,Personal,422,0,2,3,2,0,AU
PA,1605,Personal,0,0,41,6,1,0,AU
PA,5177,Personal,0,0,35,2,1,0,Other
PA,317,Personal,0,0,3,1,1,0,AU
PA,2600,Personal,0,0,3,3,1,0,AU
FT,244,Credit,0,0,10,1,5,1,AU
PA,3190,Personal,0,0,3,2,2,0,Other
PA,1252,Home_Loan,5541,0,6,2,1,1,Other
BPAY,260,Business,0,0,29,1,1,0,AU
BPAY,6483,Business,0,0,2,2,1,1,AU
PA,5645,Personal,0,0,44,1,1,0,AU
FT,883,Personal,0,0,4,2,2,0,Other
PA,3309,Personal,0,0,35,3,1,0,Other
PA,4038,Personal,0,0,4,1,1,1,Other
PA,6805,Business,0,0,26,3,1,0,AU
PA,2697,Personal,0,0,45,2,2,0,Other
PA,1489,Personal,0,0,28,3,2,0,AU
FT,4134,Personal,0,0,5,6,2,0,Other
PA,2479,Personal,0,0,4,1,2,0,AU
PA,771,Business,771,0,12,9,2,0,Other
PA,1132,Personal,0,0,10,2,1,0,Other
PA,5726,Personal,0,0,7,15,1,0,AU
PA,85,Personal,0,0,20,12,1,0,Other
PA,5583,Personal,0,0,4,2,1,0,AU
PA,8202,Personal,0,0,4,15,1,0,Other
PA,1686,Personal,0,0,2,2,2,0,Other
PA,3277,Personal,0,0,1,1,2,0,AU
OTT,7177,Personal,0,0,37,3,2,0,AU
FT,636,Personal,0,0,9,10,1,0,AU
PA,1065,Personal,0,0,5,2,1,1,Other
FT,4331,Personal,0,0,33,5,1,0,Other
PA,3108,Personal,0,0,29,1,3,0,AU
PA,125,Personal,0,0,27,6,2,0,AU
PA,188,Personal,188,0,1,13,1,1,AU
PA,1904,Personal,0,0,17,4,1,0,AU
PA,3541,Personal,0,0,12,5,1,1,AU
PA,10923,Personal,0,0,7,2,2,1,Other
PA,938,Personal,0,0,25,2,1,0,Other
PA,341,Personal,0,0,21,1,2,1,Other
PA,5552,Personal,0,0,5,13,1,0,Other
PA,4683,Personal,0,0,4,1,2,0,Other
FT,8303,Credit,0,0,19,1,1,0,AU
PA,849,Personal,0,0,3,1,2,1,Other
PA,3753,Personal,0,0,4,2,1,1,Other
PA,5409,Personal,0,0,5,8,1,1,Other
PA,9242,Personal,0,0,6,7,1,1,Other
PA,1905,Personal,0,0,2,2,2,0,NG
FT,10870,Credit,0,0,12,3,1,0,Other
PA,1919,Personal,0,0,4,7,2,0,Other
PA,89,Personal,0,0,24,2,2,1,Other
PA,2943,Personal,556,0,5,2,2,1,AU
PA,1108,Personal,0,0,3,2,2,0,AU
PA,1251,Business,0,0,37,2,1,0,Other
